text,label
Mwen fe pati youn nan moun ki sinistre kay mwen kraze mwen pa jwenn ed mwen bezwen manje dlo poum bw mwen pa gen rad. adres la se blvd 15 oct rue innovat,1
el je compter sur votre comprehension. merci bonne journee. ok,0
Mwen ta renmen travay ki sa poum sa fe,0
Tanpri delivre nou ak moun kirete nan # 10 delma 10 val yo ye yo rann nou lavi enposib nan delma 10,1
Nous avons faim et soif  mrger premire route sainte antoine prolonge,1
"1e seksyon nan komin ganthier a kise Galut chambon, viktim yo poko jan'm gen ed rive jwenn yo nan seksyon an ni nan Komin nan.",1
NOUSGRANGOUNANFEMATRUESAN NOEL POT MANGE POUSNOUKA CUIT SVP,1
"Mwen p-au p mwen bezwen vin nan sid, ki kondisyon pou n monte bis yo?",1
Tous les info d'aujourd'huit s. v. p,0
TC KI KOTEM KA JWENN MACHINN GRATIS SIL VOU PLE REPONS RAPID,0
ut sinistre nan ravin pentad. adres nou se lali anfas olympic market.,1
"nou nan yon kan refijie nan delmas 41 an fas teleko a, nou plis ke 500 mounn ki pedi kay nou, nou pa janm jwenn ed nan anyen menm, tanpri pote nou sekou.",1
"Bonjour sv. p min nant toute distribition. peuple leglise du nazareen pas gent. join enien, papouche?",1
Bon jou lafen ap fini awm zon bonyt dim sa kap fet,1
la fen pa touye NOu. Nou rete de bra ouv nap tan n ou. Se sant lunyon ki situye nan maryani 1 b dlo ru n d m ruyel desaline pwolonje. Impas,1
Voye enfomasyon pou mwen silvouple. Mesi anpil,1
MWEN TA RENMEN NOU KONPRANN MWEN MWEN GEN PWOBLEM MWEN PAKA MANGE,1
Mwen bezwen yonprela svp mwen nan zon signoa,1
Kote nou ye nou pa jwen bagay konsa se jpp ke nou pran isit la.,0
Mesi pou enfomasyon nou bay men nou anpil moun nan bonbadopolis ki sinistre moun sa yo siti nan potoprens nou bezwen manje ak dlo ak anpil enfomasyon pou,1
nouvle yon pasp koman pou m ta fe sa,1
Bcoup plus 2 medecin ds les villes 2 province.,1
NOU PROTEJE TOUT MOUN DEFASON AK LT POU YO VIV NAN YON FASON IGN,0
"Nou pa gen pwoblem sa yo, se pwoblem manje nou genyen.",1
M pran nouvel tout moun mwen yo la mesi bon die kounie ya mwen menm ak moun na katie a grangou se jakmel ru axina giles,1
"4636 : Exp sante yo si pitit ou gen pi piti ke si mwa, kontinye ba li tete tout tan ou kapab pou ou ka ramplase fluid li pedi yo",0
f kado yon kat digicel svp poum rele yon moun ld b tanpri.,1
Bonjou koman nou ye eske nou pa bay d nan kwadbouk sitou kote mwen ye a nan Latremblay paske nou bezwen. mesi,1
Nou pa gen moustik pou timounn yo e yo pa pote pou nou.,1
Yo bylye nou nan corail ki nan arcahaie grangou swaf dlo ap touye nou,1
Mwen pa gen moutik ki sa pou mwen f?,1
Slt mes amis se yon abitan kwadbouk ( zon las ) zon wylclef nou gen kay kraze se deyi map demi e nou sinistre nou pa janm jwenn ed kil leta ap pote d,1
Nan Clercine 4 glise Adventiste de Tkoa se la nou lokalize nou. Merci,1
"SI LAPLI A VINI, A KISA POU NOU LAVE KOTE N'AP DOMI YO POU DLO KADAV YO",0
"Eske moun ki al an pwovens nan bus gouvenman mete yo ap ka retounen potoprens, paske m w pran foto yo e yo make dwt yo?",0
"Bonjou, depi plis ke 15jou fr m yo nan detres, nan sat nou ekri nou pa janm jwenn anyen, nou pri pou n aplike tout mesaj ou voye ba nou, menm jan gen mach",1
Mwen ekri nou pou m fe nou konnen nou menm nou pa jwenn an yen nen chatiley leogan antre ba ri roug nen se ren yen nouy,1
nou grangou nou bouke nou bezwen tant poun domi pran ka nou yo pa janm vin ede nou magla anawaz pwolonje 363 bis,1
"SVP ESKE GEN DOKTE POU VE, ENFEKSYON. EPI ESKE NOU BAY PLANIN GRATIS TOU REPONS. MESI",1
ESKE PAP GEN REPLIK ANKO? EPI KOMAN REKONSTRIKSYON AN PRAL FET?ESKE YAP TOU FE DESANTRALISYON AN TOU?,1
"bezwen dlo manje, tant dayp, bonbon sik, tanpri tanpri fe sa pou nou",1
Kikote bis ki prale nan sid yo ye kijan yo rele ou kijan yo make,1
Ma condition de vie est tres cri- tique.,1
Tranbleman de ta an te ba nou yon sel apel jou kite madi 12 janvye 2010 apri sa chak jou li ba nou yon tibip. Jodi a li pa gen kat men se pa bliye li bli,1
er e kisa jan yo ka benefisye nan sitiatyon sa?,0
"Nou menm nan jakmel manje yo mal distribiye, se hte nou hte diri, sik, farin poun manje, nou mande pou bank santral monte kob ameriken piwo toujou. paske va",1
Nou nan fontamara 35 svp we sa na fe sou plas la ak nan lokal mormon an souple,1
MWEN BEZWEN POU NOU EDE MWEN PASKE MANMAN M MOURI MWEN SE ETUDIANT MWEN PA KONNEN KISA POUM FE,0
men yon enfomasyon mwen ta renmen konnen pa ki mwayen pou nou f viza pou nou ale senegale silvouple,0
u ceisme j ai tous perdus je veux que vous maider,1
"Bonjou Luco mwen se yon fanatik enkondisyonel emisyon mesi Bondie,bon jedi se Raould kap koute w depi Titka tousen/kay",0
Nou viktim nou lagu de bwa balanss nou bezwion ed tant manj rad dlo medikaman tanpri pote nou sekou adres la se route ayoport a,1
Mwen bezwen konnen enfomasyon sou minist edikasyon nasyon mesi.,0
Konbyen galon gazolin ak dizl vann s. v?,0
KI PREKOSYON MWEN KAPAB PRAN APRE TRANBLEMAN DE TE A?,1
"NOURRITURE, DLO, MEDICAMENT, TENTE ( COLEMAN ) FLASH. RUE ALIX ROY IMPASSE CHAMPA GNE.",1
MWEN LEYOGAN MWEN TA BEZWEN KONEN PRI GAZ.,0
AVEK JESUS MWEN GEN YON KOUZIN SAINTDOMENGE MWEN tA RENMEN ALJWENN,0
ED YO KAP BAY LA MWEN YO GENTAN NAN LA RI A AP VANN.,1
Mw bezwen infomation sou www. jobpaw. com paske mw dopoze yon C. v 2ja,0
"Se manje nou bezwen, ak tant pou nou goumen ak seren an, konsey yo bon tou men sa paka sove nou nan miz nou ye.",1
Mwen mande poun mande pou d la arive nan men tout moun,1
pa fout anmdem ak pawl tenten nou yo voye manje ak medikaman md,1
Mesi anpil pou infomasyon yo. Epi mesi tou pou bon travay ke map f kontinye konsa epi bondye ap toujou proteje nou ke bondye kontinye beni nou,1
I NEED HELP BECAUSE I LOST ALL MY FAMILLY.,1
"ens. nou anviron yon douzn, nou nan bezwen. ede nou silvoupli tan",1
INT CEYIS F ANPIL DEGA NAN ZON SA NAP MANDE POU KOMITE DIJANS LAN,1
Nou nan kenscoff nou sinistre nou bezwen ed.,1
"Champs de mars, place Dessalines besoin d'aide",1
Can you please give a chance to work as a volunteer WITH ANY Organisation LIKE CMT IT IS CRISIS MANAGEMENT TEAM AS A GUIDE TRANSLATOR OR A HELPER RECOVE,1
Mwen viktim kay mwen kraze eskem ka ale sendomeng mwen gen pasp,1
Tanpri voye enfomasyon konsne yo pou nou,1
Bonjou koman moun kite blese kay yo kraze yote gentan al an povins koman map f bene fisye,1
MWEN SE YON JEN ETIDYAN AN ASYANS ENFOMATIK KI PASE ANPIL MIZE NAN TRANBLEMAN DE TE 12 JANVYE A TOUT FANMIM FIN MOURI MWEN SANTIM SEL MWEN TE VLE ALE VIV,1
ki se ksk12jj3. nou disponib paske nou resanse 190moun deja. mesi davans nap tann repons rapid bagay yo komanse kritik.,1
Kil aktivite skol a ap komanse nan lws ak sides paske e. ..,1
Mwen gen nesesite rad tenis manje aktylman la ansdeno grandwa. alino/alinou,1
NAN ZON PROVNS PAJANM GEN KOURAN SITOU BA LATIBONIT KOMININ VRT,1
"Mwen jwenn swen se grankou mwen grankou kounyeya, voye manje pou mwen. mwen lopital chalkolimon.",1
JAI BESOIN DAIDE. JAI UN ENFANT DE UN AN ET JE NE TROUVE PAS ASSEZ DEAU ET DE NOURRITURE POUR LUI ET MA FEMME. JE SUIS OBLIGE DE PASSER LA JOURNEE CHEZ MON,1
Mwen voye mande sil vou pli pou nou f koun konnen pou nou bay blan peyi pou yo rekonstwil paske gouvneman sa pap ka fe anyen epi noumen m ki nan sat pl,0
"Katye an se Muller zon kafou-fy. Ban nou enfomasyon pou n ka al chache manje, dlo, medikaman ak lot d nesesi. Nou gen komite e nou ganize.",1
"We need some food, water, medecine at pernier, please",1
ke D 20 kay andomaje e du santan viktim stan d pa o prens. nou tap renmen asiste moun sa yo nan mezi ki posib. Ok,1
Salut Est-ce qu'il en  pas d'autre information que Je devrais savoir pour auJourd'hui apres les informations que vous m'avez envoys. SVP.,0
Kobyen tau dola ameriken an ye pou jodi a.,0
voye mange pou moun sinistre ki vinn st mak yo.,1
"Svp, venez en aide a ma famille, car nous en avons besoin. on est a petite placd cazeau, 4eme cite #50bis, delmas 33. je s suis canaan dorelien.",1
wap jwenn non yo nan liv telefon /phone books tanpri fe sa pou mwen pou la moun bondye !,0
Mwen gen problem kay mwen kraze mwen nan grangou map mande nou edem souple mwen gen 4 pitit mesi,1
Enfomasyon mwen dwe konnen sou okap.,0
mwen voye yon gwo remsiman pou tout medsen ki vi n ede nou apre gwo tranblemandt ki frape peyi a bondye beni nou kenbe fem pa lague,1
"yon sant deb jman ladann yo beswen anpil anpil medikaman, kit a",1
"Moun mwen jwenn lan, dim dlo a fini tanpri an kontak ak mwen kounye a poum kapab konnen kisa poum fe pou m moun yo ki sou resposab mwen yo! Mwen bezwen Ma",1
et tous les bien que vous faites sont inscrits dans le ciel. merci,0
Nou grangou kote nouye a noupa jwenn anyen pou nou manje tanpri pase vizite nou sou rout jakmel la,1
"Salut! Si wap viv toujou konsidere w kom yon nouvo ne, si yo ta mande w laj ou pap di mwen gen 14 jou gras a dye. Chak 1 hre de temps, mande BONDYE gras",1
"Nan zon kote mwen ye a mwen pa janm jwenn manje, se zon kafou Dif.",1
Mon nom est Legagneur Richardson je suis  carrefour-feuilles route des dalles carrefour sintice savann pistache ruelle bien aim bkay yon vangliste y,1
e kek gwoup sou pye nan plizy zon kote nou eseye fe aktivite ki ka pmt moun yo reprann eta psikolojik nmal yo. nou bezwen mwayen poun ka kominike pa t,1
Nou poko jwenn nou menm anyen nan ed yo Anpil nan nou soti P- au-P? Ebyen pito nou retounen p-au-p!,1
Moun nan delmas 19 ri patrice lumumba ap mouri a swaf dlo fe yon fason pou nou mesi,1
"tw nan grangou ki f ke aji kon sa. in fwa ke nou gen yon k ap panse pou nou, yon gouvenman k ap panse pou nou. li sa a n ap pwojte yon lot imaj ki pli oum",1
Kisa gouvenman ap fe pou tout kay sa yo ki poko netwaye yo nan potoprens,1
Si pagen sitire nanpren val se nou kisitire val menm manje yovoye pousepare baypp la nou metel nan2po poun vann li bann val kriminal kote nou ye,0
Nou bezwen pou leta fe tout sa ki Posib pou moun kap soufri yo jwenn swen nan lopital yo tanko gonaiv d yo poko janm rive gen moun kap soufri pagen med,1
Nou menm nan fojak nou pa jwenn anyen fojak pwolonje,1
NAN KOMIN DESALIN 3EME SEKSYON YON LOKALITE KI RELE PETI PLAS GEN ANPIL KI SOTI POTO PRENS YO PA GEN KAY YO GRANGOU VOYE TI ED POU YO MOVN KI EKRI A SE,1
Gen anpil moun ki viktim potoprens ki vin pde pa se pou yo voye ed pou yo tou paske yo andifikilte,1
PLAFOCRAC mande fok nou voye manje dlo ak tank pou moun ki nan sant ebjman LYCEE Jacques 1er kwa de bouk a paske yo paka si pote an ko,1
"Nou bezwen tant, se nan lari nap domi anba seren tanpri se yon ijans.",1
Mwen ta renmen konnen ki le lekol la ap ouvri nan zone tranblement de terre a pa frapp yo,1
"Cette misire va me tuer, aider moi.",1
Koman rekonstriksyon ap fet fok leta enteveni nan jan moun yo ap bati pa kite yo fe kay bo ravin fok moun nan gen otorizasyon pou l bati,0
"Mwen hate k foufey mwen poko jwenn aide men ta plis beswen trauay poum ka nouri fanmim ki nan lari men sa mwen konn f : Mwen se gestion, m pale kreol, f",1
"bat nou e gen nan nou ki gen bwa kase, pye kase souple vinn ede nou paske nap mouri nan fredi a.",1
"mwen ta vle ede kek timoun bo lakay mwen apre tranbleman te a ki paka manje, kisa poum fe?",1
Nou grangou nou pa jwenn manje,1
Mwen ta renmen konnen eske gen job maritine tou.,1
Mesaj ou dwe konnen sou tranbleman de te a,1
Eske si yon moun pa al nan meri a li pap gen tikat la,0
Mwen te panse se kous la te fini li m kade li poko fini men fok toujou gen alut pou alite piblik la,1
wen ta renmen jwenn yon anplwa nan nenpt ganizasyon kijan nou ka,0
"eogane ) Nous avions t victimes dans cette catastrophe, nos maisons",1
Pou jodia ki to dola. konbyen goud pou yon dola us?,0
"Mwen se Dorsainvil Nixon, mwen ta renmen gen tout enfomasyon ofisyal yo.",0
Lopital sans fronty bezouin sang pou sove si la yo ki ponko mouri yo mande gwo chabwak nan peyi a ki gen mwayin pou yo bien souin paske monopol manje ak,1
Kisa nou we nan sa gouvenman pa pale de etudyan yo ki mouri e li vle ouvri lekol mwen ta renmen plis enfomasyon sou af lekl,1
"j, ai de l, asme-je ne px trouver soit 1pompe ou 1 comprime appele asmavit-je n, ai pas de tente pouvant dormir, aidez-moi",1
Mesi pou enfamasyon sa a. Ke BonDye beni nou.,1
"Bonsoir, kil map jwen aide yo svp?moun yo bzen dlo prop mange ak tente. voye repons pou mwen. mesi",1
je voudrais avoir des informations se rapportant au seisme ou autres merci,1
NOU BEZOIN TANTE NAN AEOPORT TAMPRI METE NOU AK MOUN NOU KON NIN,1
nou abite taba ch l'espinas nou pa jwen kat pou manje kisa pou m fe,1
Svp nou paka edem jwen yon kat poum ka pran yon ti manje?,1
"Matisan, espesyalman anndan breya, bezwen ed manje, dlo ak sekirite.",1
Ki kote yap bay 4 pou manje Pam yo,1
Nou nan leogan nou pa jwenn okenn ed ke pam distribiye. Tanpri nou nan leogan nap tann tout d. Spesyalman ed PAM yo. Sitou andey vil leogan ( Dabon ).,1
Kikote yap bay kat pou moun pran manje,1
ki kote yo bay kat mange ya paske fontamara 27 rue castra et mapou pa jwen anyen,1
Ki kote pam ap bay kat sa poum ka al pran paske mge komin gresye pa gen pro gram sa,0
"e moun ki pa nan sit yo, yo pa gen aks ak manje PAM nan",1
se pa tout zon ki jwenn kat sa nou di an tankou riviy fwad nan kafou ki pako jwenn ed la di tou moun ap mouri nan sant yo avek grangou,1
Kiko nou ka jwenn kat la paske nou gen yon sant moun yo pa gen anyen nan delma 33 egliz de la grace,1
ES KE SE VRE GEN RENDEZ-VOUS AK MOUN KI TE FE TES MEDIKAL AK PSYKOLOJI POU LA POLIS LA LE 5 FEVRIERPOU FEMETI.,0
Nou bezwen konnen kibo biwo PAM ye nan kafou,0
"Bonswa, mwen byen kontan resevwa mesaj la men mwen renmen konnen eske nou pap bay job nan kanpay vaksinasyon sa? Map tann repons ak enpasyans. mesi pou k",0
Mwen sinistre mwen pa jamm jwenn ed paske mwen pa gen kat yo di se achte poum achte kat tanpri bamm ed paw souple,1
Nou nan sapoti kafou terin dochamo jodi a fe nou 21 jou nou poko joun anyen pou la manjay.,1
"Help for haiti food for gressier, medicament and house EMAIL EMAIL. fr",1
M ta renmen konnen kisa k ap pase nan peyi a.,0
ONNEN PA JANM GEN DISTRIBISYON KI FT NAN KALBAS ZON F JAK.,1
"MWEN TA RENMEN KONNEN KILES KI RESPONSAB TRAVAY NETWAYAJ NAN LARI A, NAN KOMIN KAFOU,",0
azil francais svp fe yon bagay pou mwen SVP. GOD BLESS YOU,0
Mwen pa gen an mange la kay mwen pou m mwen mange tan pwi fe you bagay pou mwen,1
nan ki hopital yon moun kapab ale pran swen gratis.,0
"Koman kapital ye kounye a, paske mwen te aprann ke te gen moun ki te pran plizi yo pou piye magazen oubyen enstitisyon yo ki rete debou",1
ske. gin dokt espesyalis. kivini arcahaie. ekikote,1
le metier De STYLISTE ne s aprend pa en haiti c est dommage. MAIS je veux realiser mes reves je ss une grande reveuse je me sens tres seule mes jours et m,0
"Moun ki pa jwenn ed yo sa nap fe av yo? nap kite yo mouri grangou, tankou : moun la plaine yo bien que c la mwen rete",1
He! Mwen gen yon paspo nan imigrasyo mwen te randevou tranblemen de ter a vin pase mwen pap kajwen li?,1
ye se pou gouvenman fe mwayen pou desann manje yo kom diri mayi lwil farin sik pwa e lot ti bagay kigen rape ak nouriti osi voye angr bay peyizan yo pou,1
EST CE QUE IL AURA UN SONAMI POUR HAITI. .. MERCI,1
rres.La lecon la plus est de se bien connaitreBon sommeil!,1
wen pa ka domi nan seren ank!,1
Nou pa janm vini bay anyen nan zon mwen ye a,1
Di mini infomasyon pou nou vant ki grangou pa gin zory jodiya f 22 jou dipi tranbleman tya fin pas jiska prezan nou minm nan klsinn 8 prolong inpas,1
Nou voye mande pam kib nap jwen n kat manje yo e koman pou nou fe,1
"kisa n'ap benefisye de solidarite ak 4636, le n'ap gade nan SOLINO  n'pa janm jwenn anyen nan ed k'ap bay yo.",1
Apri konbyen de tan m ka ranje kay mwen.,0
angou ak swaf e yon lot pati moun pa gen kote pou pran ed ank. map mande ak moun yo ki plase nan domin sa eseye panse yon lot fason pou tout moun pou pi,1
Sil vou ple mwen bezwen infomasyon sou afe kat poum jwenn manjea,1
"I need a free cell phone please, i love digicel",0
Mwen ta renmen konnen kondisyon koman vwayage senegal la ye.,0
Tanpri mezanmi di mwen kisa pou'm f?,1
( Ede nou ) Tanpri nou bezwen ed ( aide ) nan plaza 60 an fas delmas 60 svp,1
Map viv pt gwav ki pwokosyon kem kwe pran,1
Nan plato santral la nou pa jwenn anyen ki sa nap fe pou nou bagay,1
Eske mouch yo ki nan lari a ka pote maladi bay moun?,1
Eske pa gen ed pou moun palma kiapmouri grangounan lagonav,1
eske tranbleman de ta a ap pase anko?,1
"ns yo. Nou genyen 401 kay ki detwi e endomage, 1987 Psonn san abwi pwoviswa tanpri ede nou jwen otorite konsne yo.",1
Mwen vle al f kelk jou o zeta zini koman ou ka edem paske mwen pa gen visa sil vou pl dim ki sa m dwe F mesi davons,0
de tout itilizate 4636 yo pou kont,0
"besoin de tentes et d, aide pour ma famille et moi qui dormons a la belle lune dans les rues de butte boyer,",1
kazo mwen abite mwen bezwen yon travay mwen se yon inivesite siens comptable epi mwen se yon gestione mwen kon n kondyi moune nan zone nan bezwen mange,1
Lapli fe on ti tonbe asw a tout moun te gen poblem pa gen tante pou moun vil gresye,1
MWEN BEZWEN YON TI ENFOMATYON SOU TRANBLEMAN TE SA SVP YAP FE KE MOU SOTE MWEN TANDE YO DI SA KI TE PASE A PA ANYEN GEN YON LOT KI AP PI RED HELP WE PLAESE,1
